Time,Heart Rate,Respiration Rate,Location
53756,67,16,"[38, 0]"
53757,66,16,"[63, 7]"
53758,70,14,"[-20, -48]"
53759,79,15,"[61, -73]"
53760,83,14,"[-100, 53]"
53761,83,15,"[52, 72]"
53762,67,13,"[-58, 96]"
53763,70,14,"[-95, -65]"
53764,86,13,"[69, 10]"
53765,76,15,"[0, 38]"
53766,88,16,"[-31, -37]"
53767,86,16,"[87, 10]"
53768,88,16,"[-94, 61]"
53769,69,15,"[-62, 61]"
53770,78,13,"[-46, 31]"
53771,73,16,"[55, -66]"
53772,68,14,"[-46, -57]"
53773,81,15,"[90, -3]"
53774,88,13,"[-12, 84]"
53775,65,16,"[-45, 62]"
53776,75,13,"[50, -1]"
53777,85,14,"[91, -77]"
53778,81,13,"[45, -84]"
53779,76,14,"[-94, -57]"
53780,71,13,"[-57, -38]"
53781,69,16,"[75, 93]"
53782,82,13,"[29, -32]"
53783,66,16,"[-65, -13]"
53784,65,13,"[-5, -5]"
53785,77,16,"[45, 10]"
53786,84,15,"[-57, -1]"
53787,71,16,"[33, 65]"
53788,87,13,"[46, -12]"
53789,85,16,"[-93, -49]"
53790,86,14,"[-67, 65]"
53791,90,14,"[-100, 82]"
53792,89,14,"[-90, -35]"
53793,67,15,"[-10, -28]"
53794,86,16,"[-85, -82]"
53795,90,13,"[54, 15]"
53796,81,14,"[-68, -41]"
53797,79,16,"[75, -70]"
53798,77,13,"[27, 27]"
53799,83,14,"[75, 0]"
53800,84,15,"[15, -12]"
53801,85,13,"[-63, -32]"
53802,68,13,"[-54, 97]"
53803,80,14,"[-79, 98]"
53804,67,14,"[68, 72]"
53805,88,14,"[-8, 81]"
53806,79,15,"[17, 24]"
53807,76,15,"[3, -76]"
53808,71,16,"[-29, -91]"
53809,71,16,"[64, -40]"
53810,67,16,"[-37, -44]"
53811,77,15,"[96, 38]"
53812,88,13,"[-14, -47]"
53813,79,16,"[42, 19]"
53814,83,14,"[-39, 64]"
53815,70,13,"[62, 4]"
53816,78,15,"[16, 27]"
53817,90,16,"[31, -76]"
53818,89,13,"[86, -33]"
53819,85,16,"[-47, 52]"
53820,65,14,"[-41, -52]"
53821,79,14,"[67, -34]"
53822,71,16,"[88, -84]"
53823,68,16,"[-14, 70]"
53824,85,13,"[94, -4]"
53825,87,14,"[-1, -56]"
53826,78,13,"[-4, 21]"
53827,66,15,"[-24, -31]"
53828,65,13,"[7, -46]"
53829,87,15,"[30, -26]"
53830,88,16,"[95, -29]"
53831,76,14,"[-13, 81]"
53832,81,13,"[-41, -98]"
53833,82,15,"[-47, -19]"
53834,77,13,"[82, 91]"
53835,82,16,"[-27, 92]"
53836,72,14,"[6, -59]"
53837,79,14,"[9, 41]"
53838,77,16,"[-68, -50]"
53839,65,14,"[61, -30]"
53840,73,16,"[4, 32]"
53841,79,13,"[24, -42]"
53842,72,14,"[-19, -23]"
53843,87,14,"[61, -56]"
53844,75,13,"[-50, -31]"
53845,69,14,"[-99, -50]"
53846,90,15,"[44, 74]"
53847,70,14,"[84, -96]"
53848,84,14,"[59, -75]"
53849,83,15,"[48, 25]"
53850,87,15,"[86, 24]"
53851,85,14,"[-78, -51]"
53852,85,14,"[95, 62]"
53853,69,14,"[16, -29]"
53854,65,16,"[33, -76]"
53855,73,14,"[-66, 9]"
53856,66,16,"[8, -45]"
53857,90,13,"[-19, -47]"
53858,90,14,"[-90, 53]"
53859,67,14,"[17, 31]"
53860,70,16,"[-54, 94]"
53861,81,13,"[-92, -14]"
53862,75,15,"[-4, -51]"
53863,77,14,"[-87, 86]"
53864,82,14,"[-76, 16]"
53865,79,15,"[33, -31]"
53866,86,16,"[-92, 12]"
53867,76,15,"[-61, 1]"
53868,84,16,"[99, 11]"
53869,84,13,"[-47, 74]"
53870,85,16,"[16, 59]"
53871,90,13,"[-15, -47]"
53872,78,14,"[99, 47]"
53873,81,15,"[-22, -53]"
53874,74,15,"[-60, 58]"
53875,88,14,"[29, -4]"
53876,85,15,"[82, -66]"
53877,65,15,"[0, -32]"
53878,90,16,"[86, -37]"
53879,77,13,"[-4, -60]"
53880,76,16,"[-30, -48]"
53881,81,15,"[15, -49]"
53882,75,15,"[32, -91]"
53883,85,14,"[-11, -37]"
53884,70,13,"[32, -92]"
53885,83,15,"[85, 93]"
53886,69,13,"[84, 60]"
53887,76,14,"[-62, -72]"
53888,79,16,"[-76, 23]"
53889,72,14,"[-35, -8]"
53890,89,16,"[62, 22]"
53891,83,13,"[-61, -71]"
53892,73,14,"[-64, -12]"
53893,72,16,"[35, -26]"
53894,77,15,"[79, -38]"
53895,87,14,"[-23, 72]"
53896,74,14,"[-37, 27]"
53897,79,15,"[-58, -14]"
53898,83,13,"[-44, 22]"
53899,81,13,"[-60, 79]"
53900,90,15,"[28, 15]"
53901,65,16,"[69, 63]"
53902,89,16,"[-74, -54]"
53903,82,14,"[-74, -90]"
53904,85,15,"[44, 23]"
53905,73,14,"[14, -23]"
53906,73,16,"[15, 2]"
53907,88,15,"[92, 58]"
53908,73,13,"[41, -61]"
53909,80,15,"[62, 93]"
53910,81,16,"[-18, 82]"
53911,71,15,"[9, 30]"
53912,68,14,"[88, -74]"
53913,65,13,"[-89, -24]"
53914,90,14,"[-88, 26]"
53915,69,14,"[57, -99]"
53916,68,14,"[-40, 23]"
53917,68,13,"[86, 37]"
53918,75,13,"[60, -59]"
53919,66,15,"[-35, 3]"
53920,86,13,"[-17, -73]"
53921,85,15,"[36, -24]"
53922,71,13,"[-2, 88]"
53923,71,14,"[-2, -9]"
53924,89,16,"[31, 98]"
53925,74,13,"[-46, -40]"
53926,67,14,"[86, -87]"
53927,86,14,"[77, 2]"
53928,84,16,"[82, 84]"
53929,87,13,"[-55, 14]"
53930,68,14,"[33, -1]"
53931,78,15,"[8, -40]"
53932,74,16,"[-16, 17]"
53933,84,15,"[-100, -55]"
53934,85,13,"[82, 77]"
53935,80,15,"[16, 80]"
53936,79,14,"[-71, -43]"
53937,90,14,"[-71, 87]"
53938,87,13,"[99, 34]"
53939,77,15,"[-60, 49]"
53940,83,16,"[-6, 96]"
53941,67,15,"[85, -7]"
53942,71,13,"[6, 93]"
53943,89,15,"[-65, -74]"
53944,87,16,"[83, -25]"
53945,83,14,"[-50, 9]"
53946,69,15,"[-26, 71]"
53947,82,13,"[-7, 98]"
53948,68,15,"[-48, -35]"
53949,70,16,"[36, -47]"
53950,75,16,"[-46, 59]"
53951,81,16,"[84, -66]"
53952,77,14,"[-87, -19]"
53953,82,14,"[79, -100]"
53954,72,13,"[56, 14]"
53955,74,15,"[-32, 25]"
53956,87,16,"[42, -11]"
53957,86,13,"[-66, 5]"
53958,84,15,"[-100, -37]"
53959,72,13,"[-26, 6]"
53960,86,15,"[56, -94]"
53961,81,13,"[82, -80]"
53962,90,13,"[-48, -64]"
53963,69,16,"[18, 83]"
53964,84,14,"[87, 13]"
53965,84,15,"[35, 24]"
53966,76,15,"[-79, 2]"
53967,71,15,"[-83, 90]"
53968,86,13,"[98, 66]"
53969,71,14,"[86, 39]"
53970,67,15,"[86, -71]"
53971,70,16,"[-17, 33]"
53972,68,16,"[78, -18]"
53973,87,14,"[18, 88]"
53974,72,13,"[2, 90]"
53975,79,15,"[-99, 3]"
53976,71,14,"[18, 47]"
53977,84,14,"[29, 94]"
53978,79,15,"[-39, 75]"
53979,66,14,"[-19, 23]"
53980,67,13,"[82, 98]"
53981,77,15,"[16, -28]"
53982,85,15,"[8, -29]"
53983,74,13,"[47, 5]"
53984,74,14,"[-27, -37]"
53985,79,16,"[70, 39]"
53986,76,16,"[95, -92]"
53987,73,16,"[59, -55]"
53988,79,15,"[-76, 37]"
53989,84,14,"[85, -56]"
53990,65,15,"[-7, 77]"
53991,89,14,"[-24, 81]"
53992,67,16,"[-34, 60]"
53993,75,16,"[27, 60]"
53994,81,16,"[-47, -46]"
53995,79,15,"[68, 47]"
53996,86,14,"[82, -74]"
53997,72,15,"[-7, -23]"
53998,75,16,"[57, -44]"
53999,75,13,"[19, 32]"
54000,75,16,"[9, -36]"
54001,90,16,"[-52, 94]"
54002,71,16,"[89, -48]"
54003,89,14,"[52, 77]"
54004,65,13,"[-15, 19]"
54005,88,16,"[27, 75]"
54006,68,15,"[5, 12]"
54007,90,13,"[-87, -30]"
54008,65,15,"[-1, 22]"
54009,72,15,"[69, -64]"
54010,90,16,"[28, -53]"
54011,78,14,"[61, -27]"
54012,86,14,"[4, -13]"
54013,65,16,"[-26, -25]"
54014,81,16,"[84, -5]"
54015,75,14,"[-15, -55]"
54016,70,13,"[-45, 76]"
54017,70,13,"[-17, -6]"
54018,85,14,"[47, -57]"
54019,76,15,"[53, 58]"
54020,72,13,"[50, -16]"
54021,90,16,"[-74, -19]"
54022,84,14,"[-81, 34]"
54023,83,13,"[13, 60]"
54024,73,14,"[-41, -53]"
54025,81,14,"[-7, 46]"
54026,81,14,"[40, 96]"
54027,79,13,"[-60, 34]"
54028,78,16,"[30, -18]"
54029,89,13,"[97, -63]"
54030,83,13,"[-7, -36]"
54031,74,14,"[46, 45]"
54032,67,16,"[2, 52]"
54033,90,13,"[95, 10]"
54034,87,15,"[73, 99]"
54035,78,13,"[-36, 11]"
54036,88,14,"[48, 98]"
54037,81,15,"[13, 40]"
54038,84,14,"[59, -83]"
54039,89,15,"[65, 46]"
54040,79,13,"[26, -21]"
54041,69,16,"[-81, -36]"
54042,67,14,"[32, -85]"
54043,69,16,"[-37, 92]"
54044,86,13,"[-3, 70]"
54045,66,14,"[-34, 20]"
54046,65,13,"[-12, -49]"
54047,73,13,"[-38, 16]"
54048,70,15,"[-4, -91]"
54049,67,14,"[-29, 82]"
54050,75,16,"[-43, 90]"
54051,69,15,"[9, 94]"
54052,68,15,"[86, 28]"
54053,72,14,"[59, 79]"
54054,75,16,"[-81, 48]"
54055,76,15,"[75, -1]"
54056,65,14,"[75, -13]"
54057,69,13,"[57, 11]"
54058,71,16,"[-92, 49]"
54059,85,14,"[-26, 17]"
54060,74,14,"[94, 22]"
54061,88,16,"[81, -43]"
54062,87,16,"[40, -44]"
54063,79,15,"[-80, -22]"
54064,80,15,"[-6, -3]"
54065,68,13,"[99, 90]"
54066,89,14,"[10, 85]"
54067,84,13,"[-77, -85]"
54068,74,16,"[71, -32]"
54069,76,15,"[-60, -61]"
54070,81,15,"[55, -33]"
54071,82,16,"[86, -14]"
54072,90,16,"[-76, -24]"
54073,71,15,"[47, -87]"
54074,75,13,"[75, -25]"
54075,69,15,"[-50, -69]"
54076,85,15,"[28, -45]"
54077,87,14,"[-43, -71]"
54078,77,13,"[16, -80]"
54079,79,15,"[-88, -41]"
54080,77,15,"[-17, -24]"
54081,66,14,"[2, 84]"
54082,88,15,"[-50, -66]"
54083,72,13,"[2, -85]"
54084,82,14,"[-94, -7]"
54085,89,15,"[84, -26]"
54086,82,14,"[88, 35]"
54087,79,13,"[53, 90]"
54088,87,16,"[-82, -35]"
54089,73,13,"[-39, -88]"
54090,71,14,"[-34, 33]"
54091,84,15,"[80, -55]"
54092,79,15,"[5, 28]"
54093,89,14,"[-96, -30]"
54094,85,13,"[-89, -17]"
54095,72,14,"[2, -70]"
54096,81,14,"[33, 19]"
54097,68,13,"[9, 9]"
54098,68,13,"[-75, -83]"
54099,87,15,"[0, 74]"
54100,89,13,"[-31, -94]"
54101,72,13,"[88, -45]"
54102,65,14,"[26, -70]"
54103,76,14,"[-42, 14]"
54104,65,15,"[90, 8]"
54105,80,14,"[-27, 4]"
54106,78,13,"[9, -56]"
54107,72,15,"[9, 79]"
54108,69,13,"[-13, -63]"
54109,81,15,"[38, 88]"
54110,73,13,"[-11, 86]"
54111,68,15,"[21, -90]"
54112,75,14,"[81, 73]"
54113,68,15,"[38, 30]"
54114,67,14,"[28, -29]"
54115,85,15,"[84, 30]"
54116,87,16,"[93, -44]"
54117,78,14,"[-75, -7]"
54118,75,14,"[53, 26]"
54119,87,13,"[-39, 30]"
54120,72,14,"[53, 3]"
54121,89,14,"[71, -88]"
54122,74,15,"[-73, -55]"
54123,78,16,"[39, -37]"
54124,74,13,"[49, -73]"
54125,66,15,"[19, -59]"
54126,78,14,"[-17, 78]"
54127,77,15,"[-89, 44]"
54128,84,13,"[19, 79]"
54129,75,13,"[33, -15]"
54130,68,13,"[70, -38]"
54131,76,15,"[11, -36]"
54132,89,16,"[-22, 18]"
54133,83,15,"[91, -89]"
54134,68,15,"[15, 97]"
54135,65,15,"[-67, 84]"
54136,70,15,"[-85, 94]"
54137,71,16,"[-76, 90]"
54138,78,15,"[79, -14]"
54139,74,15,"[63, -74]"
54140,72,16,"[-32, -22]"
54141,83,14,"[-97, 38]"
54142,85,14,"[45, -72]"
54143,86,14,"[67, 51]"
54144,74,15,"[82, 89]"
54145,76,16,"[93, -28]"
54146,83,15,"[-43, 42]"
54147,68,14,"[68, -30]"
54148,89,16,"[96, -96]"
54149,66,16,"[-52, -94]"
54150,66,16,"[-31, -49]"
54151,84,15,"[-61, -76]"
54152,72,14,"[-33, 30]"
54153,85,16,"[11, 59]"
54154,68,14,"[-73, -14]"
54155,66,15,"[-73, 14]"
54156,68,16,"[-95, 65]"
54157,90,14,"[-48, 20]"
54158,89,16,"[-25, 98]"
54159,68,14,"[90, -16]"
54160,72,15,"[-31, 57]"
54161,69,14,"[82, 32]"
54162,71,13,"[40, -53]"
54163,84,14,"[45, 34]"
54164,83,13,"[75, -92]"
54165,69,16,"[73, 23]"
54166,69,14,"[73, -59]"
54167,87,15,"[26, -11]"
54168,82,16,"[-7, 83]"
54169,71,14,"[-70, -34]"
54170,80,16,"[-69, -78]"
54171,90,14,"[-15, 21]"
54172,71,15,"[-91, -79]"
54173,71,15,"[-59, 47]"
54174,82,13,"[37, 65]"
54175,76,15,"[-44, -79]"
54176,85,15,"[67, -92]"
54177,87,15,"[-41, -20]"
54178,76,15,"[-67, -26]"
54179,72,15,"[-19, -93]"
54180,79,14,"[70, -39]"
54181,88,15,"[4, -28]"
54182,86,16,"[-95, 6]"
54183,73,13,"[38, 53]"
54184,90,16,"[60, -60]"
54185,74,15,"[-75, -10]"
54186,68,16,"[-49, -45]"
54187,90,15,"[-22, 32]"
54188,89,16,"[100, -46]"
54189,77,14,"[39, 90]"
54190,77,13,"[66, -27]"
54191,67,16,"[86, -47]"
54192,85,14,"[-49, 73]"
54193,87,16,"[-48, -30]"
54194,65,14,"[70, 14]"
54195,84,15,"[-22, -55]"
54196,74,15,"[-84, -44]"
54197,68,15,"[68, -99]"
54198,80,14,"[21, -22]"
54199,81,14,"[-99, 95]"
54200,86,14,"[61, 43]"
54201,87,14,"[-70, -2]"
54202,88,14,"[-18, -61]"
54203,65,13,"[-10, -51]"
54204,78,13,"[32, 87]"
54205,79,16,"[-97, -17]"
54206,65,15,"[29, 54]"
54207,70,13,"[-89, 83]"
54208,88,14,"[-79, 21]"
54209,83,16,"[19, 92]"
54210,72,15,"[-31, 78]"
54211,67,15,"[11, 59]"
54212,70,13,"[-17, -25]"
54213,70,16,"[100, 98]"
54214,74,15,"[15, -78]"
54215,79,13,"[-73, -13]"
54216,67,14,"[-63, 78]"
54217,81,14,"[53, 44]"
54218,84,13,"[54, -99]"
54219,79,13,"[15, -87]"
54220,86,15,"[-66, -68]"
54221,71,13,"[82, 12]"
54222,68,15,"[93, -16]"
54223,89,16,"[49, 71]"
54224,87,15,"[72, 26]"
54225,89,15,"[36, 71]"
54226,88,13,"[29, -52]"
54227,89,16,"[-78, 13]"
54228,79,13,"[-81, -91]"
54229,77,13,"[67, -90]"
54230,78,16,"[59, 69]"
54231,73,15,"[16, 85]"
54232,66,14,"[-86, -41]"
54233,79,13,"[-56, 64]"
54234,82,13,"[24, 97]"
54235,65,15,"[-11, 92]"
54236,84,14,"[-3, -3]"
54237,73,14,"[53, -67]"
54238,74,15,"[52, -62]"
54239,75,14,"[-92, -6]"
54240,88,13,"[73, -61]"
54241,78,16,"[-24, -12]"
54242,88,16,"[42, -5]"
54243,73,15,"[83, 94]"
54244,72,15,"[0, -71]"
54245,89,14,"[55, 78]"
54246,84,15,"[-89, -96]"
54247,85,15,"[-98, -89]"
54248,83,16,"[35, -84]"
54249,88,16,"[67, 53]"
54250,69,16,"[20, 79]"
54251,90,15,"[26, 90]"
54252,78,14,"[-14, -72]"
54253,89,14,"[-63, -80]"
54254,82,16,"[-81, 58]"
54255,83,14,"[53, -77]"
54256,65,15,"[13, -99]"
54257,89,15,"[15, 16]"
54258,83,16,"[-99, 84]"
54259,68,13,"[60, -88]"
54260,73,13,"[22, -96]"
54261,82,16,"[54, 93]"
54262,72,15,"[-59, -48]"
54263,80,15,"[-98, 11]"
54264,73,15,"[1, 27]"
54265,83,13,"[71, -87]"
54266,66,13,"[-7, 59]"
54267,84,14,"[-74, -97]"
54268,78,14,"[56, -67]"
54269,89,16,"[-39, -35]"
54270,73,16,"[85, -80]"
54271,73,14,"[34, 38]"
54272,73,16,"[63, 43]"
54273,72,16,"[-47, 61]"
54274,84,13,"[-67, 61]"
54275,85,13,"[18, 30]"
54276,75,14,"[44, -6]"
54277,82,14,"[-37, 31]"
54278,65,14,"[57, 44]"
54279,85,14,"[-65, 3]"
54280,86,13,"[71, -83]"
54281,81,14,"[27, -34]"
54282,66,16,"[-100, 0]"
54283,84,13,"[-23, -59]"
54284,83,13,"[44, 6]"
54285,85,16,"[-82, -65]"
54286,73,16,"[58, 67]"
54287,73,14,"[43, 56]"
54288,78,13,"[78, -100]"
54289,74,13,"[-32, -32]"
54290,90,14,"[32, -69]"
54291,77,16,"[42, -22]"
54292,68,14,"[26, 64]"
54293,67,16,"[-24, 77]"
54294,72,13,"[-69, -38]"
54295,77,16,"[-63, 8]"
54296,71,13,"[86, -100]"
54297,77,13,"[44, -36]"
54298,65,16,"[-91, -23]"
54299,81,15,"[82, -48]"
54300,65,14,"[66, -1]"
54301,81,13,"[-18, 17]"
54302,76,16,"[-87, -82]"
54303,71,16,"[48, -33]"
54304,75,15,"[1, -7]"
54305,86,13,"[44, 14]"
54306,86,15,"[-87, 4]"
54307,76,13,"[-45, -6]"
54308,87,16,"[70, -67]"
54309,89,15,"[-14, -87]"
54310,78,14,"[75, -40]"
54311,66,14,"[3, 37]"
54312,77,13,"[4, 19]"
54313,83,16,"[-41, 67]"
54314,82,15,"[-29, 62]"
54315,90,15,"[-49, -25]"
54316,83,16,"[53, -55]"
54317,70,16,"[54, -39]"
54318,83,14,"[60, 24]"
54319,84,16,"[92, -42]"
54320,90,14,"[87, -51]"
54321,72,16,"[-8, 13]"
54322,78,15,"[56, 66]"
54323,90,16,"[-27, 53]"
54324,83,16,"[-13, 98]"
54325,69,14,"[96, 93]"
54326,77,13,"[-49, -50]"
54327,90,13,"[-94, 5]"
54328,67,14,"[79, -99]"
54329,82,15,"[-71, -100]"
54330,84,16,"[-49, 19]"
54331,83,15,"[75, 80]"
54332,81,13,"[-73, 80]"
54333,74,14,"[55, -76]"
54334,65,16,"[71, -25]"
54335,68,16,"[-48, 95]"
54336,89,13,"[4, -49]"
54337,77,15,"[88, 87]"
54338,73,13,"[-77, 41]"
54339,89,15,"[60, 29]"
54340,69,13,"[45, 64]"
54341,80,16,"[53, -25]"
54342,79,13,"[62, -91]"
54343,78,15,"[-26, -19]"
54344,73,14,"[-42, 93]"
54345,74,15,"[7, 96]"
54346,82,15,"[13, -40]"
54347,88,16,"[-63, -84]"
54348,89,15,"[29, -97]"
54349,85,15,"[19, -89]"
54350,80,16,"[30, -33]"
54351,74,13,"[-41, -33]"
54352,70,16,"[42, 23]"
54353,77,13,"[-64, -98]"
54354,69,16,"[20, -98]"
54355,84,15,"[-24, -11]"
54356,75,16,"[-63, -10]"
54357,68,15,"[-14, 21]"
54358,76,13,"[-36, -66]"
54359,80,15,"[-14, -72]"
54360,70,16,"[78, 23]"
54361,86,15,"[95, -47]"
54362,77,13,"[-16, 22]"
54363,65,16,"[17, -9]"
54364,80,15,"[45, -23]"
54365,79,16,"[1, -21]"
54366,88,15,"[-7, 16]"
54367,68,14,"[74, -41]"
54368,77,14,"[-40, 79]"
54369,89,13,"[-72, -49]"
54370,78,15,"[20, -48]"
54371,78,14,"[-21, 47]"
54372,89,13,"[28, -8]"
54373,89,13,"[19, -2]"
54374,78,16,"[14, 20]"
54375,75,15,"[-9, 93]"
54376,89,14,"[76, 71]"
54377,87,14,"[44, 87]"
54378,82,15,"[38, -78]"
54379,77,14,"[67, 34]"
54380,75,14,"[76, -44]"
54381,70,13,"[-6, 41]"
54382,69,14,"[58, 91]"
54383,88,16,"[-37, 38]"
54384,85,15,"[39, 2]"
54385,85,15,"[-78, -77]"
54386,72,16,"[-43, -5]"
54387,77,14,"[-99, 10]"
54388,73,15,"[-55, 83]"
54389,69,14,"[-54, 86]"
54390,73,15,"[-6, -55]"
54391,77,16,"[-3, 64]"
54392,76,14,"[15, 13]"
54393,90,16,"[-61, 96]"
54394,88,14,"[17, -6]"
54395,84,14,"[-17, 18]"
54396,89,14,"[51, 50]"
54397,74,16,"[-81, -11]"
54398,78,15,"[-85, 74]"
54399,87,14,"[-3, 68]"
54400,75,14,"[-94, -47]"
54401,82,15,"[-91, 0]"
54402,85,13,"[100, 16]"
54403,65,14,"[-23, -88]"
54404,88,14,"[93, -53]"
54405,69,15,"[-98, -2]"
54406,87,13,"[40, 76]"
54407,87,16,"[-89, -99]"
54408,80,16,"[17, 74]"
54409,72,14,"[-97, -13]"
54410,73,16,"[29, -90]"
54411,89,16,"[2, 4]"
54412,74,14,"[9, 53]"
54413,71,14,"[50, 42]"
54414,74,13,"[-19, 62]"
54415,78,15,"[-55, 11]"
54416,80,16,"[4, 69]"
54417,69,16,"[84, -5]"
54418,66,13,"[24, -79]"
54419,89,13,"[-21, 6]"
54420,85,13,"[94, 0]"
54421,81,13,"[72, 36]"
54422,80,13,"[-46, -5]"
54423,80,15,"[-48, 57]"
54424,89,16,"[-16, 46]"
54425,68,13,"[21, 41]"
54426,77,13,"[-68, -15]"
54427,90,13,"[87, 60]"
54428,81,15,"[-12, 41]"
54429,67,14,"[14, -49]"
54430,66,13,"[7, 56]"
54431,88,16,"[30, -9]"
54432,86,15,"[-22, 90]"
54433,76,14,"[2, -14]"
54434,65,16,"[-79, 88]"
54435,80,15,"[-99, -9]"
54436,77,16,"[0, 63]"
54437,79,13,"[38, 18]"
54438,80,16,"[1, -9]"
54439,77,15,"[-91, -46]"
54440,71,15,"[-47, 15]"
54441,72,14,"[-83, -17]"
54442,72,16,"[85, 37]"
54443,75,16,"[-63, -4]"
54444,90,15,"[-89, 35]"
54445,85,15,"[7, 83]"
54446,82,16,"[61, 61]"
54447,79,15,"[-87, -15]"
54448,67,16,"[39, -74]"
54449,80,16,"[99, 44]"
54450,68,13,"[-71, -75]"
54451,79,13,"[-9, 88]"
54452,84,13,"[66, -1]"
54453,76,15,"[-23, 47]"
54454,82,15,"[49, 26]"
54455,66,14,"[90, 34]"
54456,67,13,"[62, -16]"
54457,83,13,"[64, 58]"
54458,69,13,"[-46, 71]"
54459,88,13,"[78, 71]"
54460,78,16,"[-88, 25]"
54461,76,14,"[9, 20]"
54462,86,15,"[11, 90]"
54463,81,13,"[-83, 22]"
54464,70,16,"[-17, 17]"
54465,76,16,"[-73, -94]"
54466,72,15,"[-5, -90]"
54467,71,15,"[-2, -94]"
54468,85,16,"[21, -57]"
54469,76,13,"[-46, 76]"
54470,84,15,"[-34, 30]"
54471,74,16,"[-69, 47]"
54472,85,13,"[62, -86]"
54473,79,16,"[78, 59]"
54474,70,14,"[-42, 58]"
54475,70,14,"[-30, -15]"
54476,67,15,"[49, -29]"
54477,70,16,"[-78, 54]"
54478,78,16,"[-55, 100]"
54479,71,16,"[-35, 18]"
54480,77,16,"[-1, 34]"
54481,69,14,"[-8, 43]"
54482,90,15,"[45, 78]"
54483,76,16,"[90, -91]"
54484,71,16,"[0, 33]"
54485,68,14,"[-48, -75]"
54486,88,16,"[16, 100]"
54487,71,16,"[-45, -79]"
54488,85,15,"[43, 36]"
54489,80,16,"[58, -43]"
54490,89,13,"[9, 90]"
54491,84,16,"[-80, 66]"
54492,67,15,"[-37, 51]"
54493,85,16,"[73, -96]"
54494,80,14,"[-8, -64]"
54495,72,15,"[13, -52]"
54496,84,15,"[86, 49]"
54497,87,13,"[67, -31]"
54498,83,14,"[59, 55]"
54499,78,15,"[55, -71]"
54500,78,16,"[-82, -3]"
54501,72,14,"[91, 62]"
54502,82,14,"[53, -37]"
54503,69,14,"[26, -37]"
54504,76,13,"[60, -4]"
54505,85,13,"[82, 40]"
54506,71,16,"[20, 9]"
54507,90,15,"[-58, -26]"
54508,77,13,"[55, -15]"
54509,75,16,"[24, -40]"
54510,70,13,"[46, -89]"
54511,86,13,"[76, -20]"
54512,80,16,"[-54, 13]"
54513,81,16,"[-34, 10]"
54514,74,16,"[7, 20]"
54515,85,14,"[-30, 4]"
54516,65,15,"[-22, 89]"
54517,88,14,"[56, 84]"
54518,66,15,"[16, 34]"
54519,90,15,"[27, 14]"
54520,85,13,"[75, 36]"
54521,77,13,"[-86, -73]"
54522,88,16,"[92, -80]"
54523,67,14,"[3, -78]"
54524,87,16,"[71, 57]"
54525,68,15,"[-20, -2]"
54526,69,16,"[58, 98]"
54527,75,13,"[-56, 65]"
54528,77,15,"[21, 46]"
54529,79,16,"[52, -51]"
54530,72,14,"[51, -74]"
54531,82,13,"[-52, 44]"
54532,79,16,"[-19, -33]"
54533,84,14,"[46, 75]"
54534,82,14,"[31, 20]"
54535,74,13,"[-80, 48]"
54536,74,15,"[16, -42]"
54537,65,16,"[-24, 51]"
54538,82,15,"[-5, -13]"
54539,81,14,"[-57, -35]"
54540,73,14,"[93, -52]"
54541,84,13,"[46, 34]"
54542,81,15,"[-88, 74]"
54543,78,13,"[-93, 39]"
54544,72,15,"[16, 51]"
54545,67,14,"[9, -90]"
54546,88,14,"[68, -53]"
54547,89,14,"[-92, -48]"
54548,71,14,"[-18, -81]"
54549,73,15,"[90, -3]"
54550,84,16,"[-62, 45]"
54551,66,13,"[39, 91]"
54552,90,15,"[-16, -30]"
54553,80,13,"[-41, -72]"
54554,72,15,"[95, 29]"
54555,84,13,"[22, -9]"
54556,65,16,"[16, -15]"
54557,82,14,"[65, -18]"
54558,76,14,"[-84, -52]"
54559,67,15,"[98, 55]"
54560,82,16,"[96, 15]"
54561,85,16,"[-53, -81]"
54562,71,13,"[-42, -67]"
54563,78,15,"[70, 13]"
54564,82,15,"[10, 91]"
54565,70,15,"[43, -62]"
54566,85,15,"[58, -54]"
54567,77,14,"[49, 93]"
54568,74,13,"[25, -20]"
54569,77,13,"[-73, 50]"
54570,73,13,"[61, 66]"
54571,78,14,"[-68, 4]"
54572,88,15,"[18, 48]"
54573,78,15,"[5, 88]"
54574,90,13,"[-30, 56]"
54575,72,13,"[-46, -12]"
54576,84,14,"[53, 75]"
54577,77,14,"[-56, -7]"
54578,83,15,"[66, 23]"
54579,81,15,"[-42, -2]"
54580,78,15,"[-96, 66]"
54581,77,15,"[71, 3]"
54582,80,16,"[99, -64]"
54583,69,15,"[-15, -13]"
54584,80,15,"[54, 54]"
54585,75,13,"[58, -45]"
54586,71,14,"[17, -39]"
54587,84,15,"[15, 30]"
54588,75,13,"[39, 88]"
54589,80,15,"[65, 65]"
54590,66,15,"[-84, 75]"
54591,66,15,"[91, -93]"
54592,71,15,"[38, -40]"
54593,87,15,"[-96, -91]"
54594,88,16,"[-94, 44]"
54595,74,15,"[-81, -77]"
54596,80,13,"[-71, 36]"
54597,71,15,"[41, -35]"
54598,70,15,"[65, -78]"
54599,83,14,"[-73, 8]"
54600,89,16,"[19, -30]"
54601,81,16,"[-25, -13]"
54602,73,15,"[44, 51]"
54603,86,14,"[62, 3]"
54604,71,14,"[-67, 37]"
